"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"66 years"	"66"	"Male"	"M"	"Black or African American"	"2054-5"	2490	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"67 years"	"67"	"Female"	"F"	"Black or African American"	"2054-5"	2024	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"67 years"	"67"	"Male"	"M"	"Black or African American"	"2054-5"	2528	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"68 years"	"68"	"Female"	"F"	"Black or African American"	"2054-5"	2174	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"68 years"	"68"	"Male"	"M"	"Black or African American"	"2054-5"	2488	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"69 years"	"69"	"Female"	"F"	"Black or African American"	"2054-5"	2177	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"69 years"	"69"	"Male"	"M"	"Black or African American"	"2054-5"	2562	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"70 years"	"70"	"Female"	"F"	"Black or African American"	"2054-5"	2209	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"70 years"	"70"	"Male"	"M"	"Black or African American"	"2054-5"	2561	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"71 years"	"71"	"Female"	"F"	"Black or African American"	"2054-5"	2206	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"71 years"	"71"	"Male"	"M"	"Black or African American"	"2054-5"	2540	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"72 years"	"72"	"Female"	"F"	"Black or African American"	"2054-5"	2324	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"72 years"	"72"	"Male"	"M"	"Black or African American"	"2054-5"	2395	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"73 years"	"73"	"Female"	"F"	"Black or African American"	"2054-5"	2228	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"73 years"	"73"	"Male"	"M"	"Black or African American"	"2054-5"	2556	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"74 years"	"74"	"Female"	"F"	"Black or African American"	"2054-5"	2416	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"74 years"	"74"	"Male"	"M"	"Black or African American"	"2054-5"	2516	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"75 years"	"75"	"Female"	"F"	"Black or African American"	"2054-5"	2451	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"75 years"	"75"	"Male"	"M"	"Black or African American"	"2054-5"	2519	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"76 years"	"76"	"Female"	"F"	"Black or African American"	"2054-5"	2542	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"76 years"	"76"	"Male"	"M"	"Black or African American"	"2054-5"	2424	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"77 years"	"77"	"Female"	"F"	"Black or African American"	"2054-5"	2523	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"77 years"	"77"	"Male"	"M"	"Black or African American"	"2054-5"	2340	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"78 years"	"78"	"Female"	"F"	"Black or African American"	"2054-5"	2583	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"78 years"	"78"	"Male"	"M"	"Black or African American"	"2054-5"	2500	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"79 years"	"79"	"Female"	"F"	"Black or African American"	"2054-5"	2689	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"79 years"	"79"	"Male"	"M"	"Black or African American"	"2054-5"	2475	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"80 years"	"80"	"Female"	"F"	"Black or African American"	"2054-5"	2677	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"80 years"	"80"	"Male"	"M"	"Black or African American"	"2054-5"	2310	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"81 years"	"81"	"Female"	"F"	"Black or African American"	"2054-5"	2808	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"81 years"	"81"	"Male"	"M"	"Black or African American"	"2054-5"	2171	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"82 years"	"82"	"Female"	"F"	"Black or African American"	"2054-5"	2851	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"82 years"	"82"	"Male"	"M"	"Black or African American"	"2054-5"	2163	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"83 years"	"83"	"Female"	"F"	"Black or African American"	"2054-5"	2839	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"83 years"	"83"	"Male"	"M"	"Black or African American"	"2054-5"	2046	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"84 years"	"84"	"Female"	"F"	"Black or African American"	"2054-5"	2874	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"84 years"	"84"	"Male"	"M"	"Black or African American"	"2054-5"	1960	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"85 years"	"85"	"Female"	"F"	"Black or African American"	"2054-5"	2744	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"85 years"	"85"	"Male"	"M"	"Black or African American"	"2054-5"	1826	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"86 years"	"86"	"Female"	"F"	"Black or African American"	"2054-5"	2702	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"86 years"	"86"	"Male"	"M"	"Black or African American"	"2054-5"	1678	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"87 years"	"87"	"Female"	"F"	"Black or African American"	"2054-5"	2600	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"87 years"	"87"	"Male"	"M"	"Black or African American"	"2054-5"	1547	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"88 years"	"88"	"Female"	"F"	"Black or African American"	"2054-5"	2494	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"88 years"	"88"	"Male"	"M"	"Black or African American"	"2054-5"	1394	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"89 years"	"89"	"Female"	"F"	"Black or African American"	"2054-5"	2480	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"89 years"	"89"	"Male"	"M"	"Black or African American"	"2054-5"	1184	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"90 years"	"90"	"Female"	"F"	"Black or African American"	"2054-5"	2238	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"90 years"	"90"	"Male"	"M"	"Black or African American"	"2054-5"	1012	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"91 years"	"91"	"Female"	"F"	"Black or African American"	"2054-5"	2086	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"91 years"	"91"	"Male"	"M"	"Black or African American"	"2054-5"	831	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"92 years"	"92"	"Female"	"F"	"Black or African American"	"2054-5"	1972	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"92 years"	"92"	"Male"	"M"	"Black or African American"	"2054-5"	736	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"93 years"	"93"	"Female"	"F"	"Black or African American"	"2054-5"	1679	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"93 years"	"93"	"Male"	"M"	"Black or African American"	"2054-5"	637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"94 years"	"94"	"Female"	"F"	"Black or African American"	"2054-5"	1491	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"94 years"	"94"	"Male"	"M"	"Black or African American"	"2054-5"	486	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"95 years"	"95"	"Female"	"F"	"Black or African American"	"2054-5"	1296	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"95 years"	"95"	"Male"	"M"	"Black or African American"	"2054-5"	397	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"96 years"	"96"	"Female"	"F"	"Black or African American"	"2054-5"	1040	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"96 years"	"96"	"Male"	"M"	"Black or African American"	"2054-5"	316	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"97 years"	"97"	"Female"	"F"	"Black or African American"	"2054-5"	867	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"97 years"	"97"	"Male"	"M"	"Black or African American"	"2054-5"	233	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"98 years"	"98"	"Female"	"F"	"Black or African American"	"2054-5"	687	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"98 years"	"98"	"Male"	"M"	"Black or African American"	"2054-5"	177	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"99 years"	"99"	"Female"	"F"	"Black or African American"	"2054-5"	553	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"99 years"	"99"	"Male"	"M"	"Black or African American"	"2054-5"	122	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"100+ years"	"100"	"Female"	"F"	"Black or African American"	"2054-5"	1359	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"100+ years"	"100"	"Male"	"M"	"Black or African American"	"2054-5"	218	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"1 year"	"1"	"Female"	"F"	"Black or African American"	"2054-5"	168	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"1 year"	"1"	"Male"	"M"	"Black or African American"	"2054-5"	234	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"2 years"	"2"	"Female"	"F"	"Black or African American"	"2054-5"	114	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"2 years"	"2"	"Male"	"M"	"Black or African American"	"2054-5"	148	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"3 years"	"3"	"Female"	"F"	"Black or African American"	"2054-5"	73	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"3 years"	"3"	"Male"	"M"	"Black or African American"	"2054-5"	116	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"4 years"	"4"	"Female"	"F"	"Black or African American"	"2054-5"	61	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"4 years"	"4"	"Male"	"M"	"Black or African American"	"2054-5"	71	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"5 years"	"5"	"Female"	"F"	"Black or African American"	"2054-5"	59	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"5 years"	"5"	"Male"	"M"	"Black or African American"	"2054-5"	78	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"6 years"	"6"	"Female"	"F"	"Black or African American"	"2054-5"	47	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"6 years"	"6"	"Male"	"M"	"Black or African American"	"2054-5"	55	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"7 years"	"7"	"Female"	"F"	"Black or African American"	"2054-5"	46	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"7 years"	"7"	"Male"	"M"	"Black or African American"	"2054-5"	67	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"8 years"	"8"	"Female"	"F"	"Black or African American"	"2054-5"	56	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"8 years"	"8"	"Male"	"M"	"Black or African American"	"2054-5"	60	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"9 years"	"9"	"Female"	"F"	"Black or African American"	"2054-5"	45	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"9 years"	"9"	"Male"	"M"	"Black or African American"	"2054-5"	60	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"10 years"	"10"	"Female"	"F"	"Black or African American"	"2054-5"	38	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"10 years"	"10"	"Male"	"M"	"Black or African American"	"2054-5"	68	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"11 years"	"11"	"Female"	"F"	"Black or African American"	"2054-5"	67	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"11 years"	"11"	"Male"	"M"	"Black or African American"	"2054-5"	80	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"12 years"	"12"	"Female"	"F"	"Black or African American"	"2054-5"	51	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"12 years"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	82	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"13 years"	"13"	"Female"	"F"	"Black or African American"	"2054-5"	52	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"13 years"	"13"	"Male"	"M"	"Black or African American"	"2054-5"	95	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"14 years"	"14"	"Female"	"F"	"Black or African American"	"2054-5"	67	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"14 years"	"14"	"Male"	"M"	"Black or African American"	"2054-5"	114	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"15 years"	"15"	"Female"	"F"	"Black or African American"	"2054-5"	66	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"15 years"	"15"	"Male"	"M"	"Black or African American"	"2054-5"	155	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"16 years"	"16"	"Female"	"F"	"Black or African American"	"2054-5"	106	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"16 years"	"16"	"Male"	"M"	"Black or African American"	"2054-5"	231	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"17 years"	"17"	"Female"	"F"	"Black or African American"	"2054-5"	118	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"17 years"	"17"	"Male"	"M"	"Black or African American"	"2054-5"	334	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"18 years"	"18"	"Female"	"F"	"Black or African American"	"2054-5"	148	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"18 years"	"18"	"Male"	"M"	"Black or African American"	"2054-5"	457	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"19 years"	"19"	"Female"	"F"	"Black or African American"	"2054-5"	157	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"19 years"	"19"	"Male"	"M"	"Black or African American"	"2054-5"	515	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"20 years"	"20"	"Female"	"F"	"Black or African American"	"2054-5"	190	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"20 years"	"20"	"Male"	"M"	"Black or African American"	"2054-5"	533	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"21 years"	"21"	"Female"	"F"	"Black or African American"	"2054-5"	189	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"21 years"	"21"	"Male"	"M"	"Black or African American"	"2054-5"	612	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"22 years"	"22"	"Female"	"F"	"Black or African American"	"2054-5"	198	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"22 years"	"22"	"Male"	"M"	"Black or African American"	"2054-5"	653	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"23 years"	"23"	"Female"	"F"	"Black or African American"	"2054-5"	215	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"23 years"	"23"	"Male"	"M"	"Black or African American"	"2054-5"	592	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"24 years"	"24"	"Female"	"F"	"Black or African American"	"2054-5"	242	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"24 years"	"24"	"Male"	"M"	"Black or African American"	"2054-5"	598	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"25 years"	"25"	"Female"	"F"	"Black or African American"	"2054-5"	219	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"25 years"	"25"	"Male"	"M"	"Black or African American"	"2054-5"	612	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"26 years"	"26"	"Female"	"F"	"Black or African American"	"2054-5"	232	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"26 years"	"26"	"Male"	"M"	"Black or African American"	"2054-5"	657	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"27 years"	"27"	"Female"	"F"	"Black or African American"	"2054-5"	244	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"27 years"	"27"	"Male"	"M"	"Black or African American"	"2054-5"	597	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"28 years"	"28"	"Female"	"F"	"Black or African American"	"2054-5"	277	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"28 years"	"28"	"Male"	"M"	"Black or African American"	"2054-5"	584	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"29 years"	"29"	"Female"	"F"	"Black or African American"	"2054-5"	270	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"29 years"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	632	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"30 years"	"30"	"Female"	"F"	"Black or African American"	"2054-5"	308	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"30 years"	"30"	"Male"	"M"	"Black or African American"	"2054-5"	641	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"31 years"	"31"	"Female"	"F"	"Black or African American"	"2054-5"	292	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"31 years"	"31"	"Male"	"M"	"Black or African American"	"2054-5"	600	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"32 years"	"32"	"Female"	"F"	"Black or African American"	"2054-5"	360	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"32 years"	"32"	"Male"	"M"	"Black or African American"	"2054-5"	622	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"33 years"	"33"	"Female"	"F"	"Black or African American"	"2054-5"	400	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"33 years"	"33"	"Male"	"M"	"Black or African American"	"2054-5"	651	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"34 years"	"34"	"Female"	"F"	"Black or African American"	"2054-5"	394	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"34 years"	"34"	"Male"	"M"	"Black or African American"	"2054-5"	688	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"35 years"	"35"	"Female"	"F"	"Black or African American"	"2054-5"	475	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"35 years"	"35"	"Male"	"M"	"Black or African American"	"2054-5"	677	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"36 years"	"36"	"Female"	"F"	"Black or African American"	"2054-5"	518	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"36 years"	"36"	"Male"	"M"	"Black or African American"	"2054-5"	749	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"37 years"	"37"	"Female"	"F"	"Black or African American"	"2054-5"	545	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"37 years"	"37"	"Male"	"M"	"Black or African American"	"2054-5"	837	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"38 years"	"38"	"Female"	"F"	"Black or African American"	"2054-5"	599	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"38 years"	"38"	"Male"	"M"	"Black or African American"	"2054-5"	859	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"39 years"	"39"	"Female"	"F"	"Black or African American"	"2054-5"	659	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"39 years"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	884	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"40 years"	"40"	"Female"	"F"	"Black or African American"	"2054-5"	626	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"40 years"	"40"	"Male"	"M"	"Black or African American"	"2054-5"	984	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"41 years"	"41"	"Female"	"F"	"Black or African American"	"2054-5"	771	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"41 years"	"41"	"Male"	"M"	"Black or African American"	"2054-5"	989	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"42 years"	"42"	"Female"	"F"	"Black or African American"	"2054-5"	889	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"42 years"	"42"	"Male"	"M"	"Black or African American"	"2054-5"	1072	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"43 years"	"43"	"Female"	"F"	"Black or African American"	"2054-5"	942	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"43 years"	"43"	"Male"	"M"	"Black or African American"	"2054-5"	1212	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"44 years"	"44"	"Female"	"F"	"Black or African American"	"2054-5"	981	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"44 years"	"44"	"Male"	"M"	"Black or African American"	"2054-5"	1356	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"45 years"	"45"	"Female"	"F"	"Black or African American"	"2054-5"	1046	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"45 years"	"45"	"Male"	"M"	"Black or African American"	"2054-5"	1433	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"46 years"	"46"	"Female"	"F"	"Black or African American"	"2054-5"	1172	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"46 years"	"46"	"Male"	"M"	"Black or African American"	"2054-5"	1605	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"47 years"	"47"	"Female"	"F"	"Black or African American"	"2054-5"	1233	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"47 years"	"47"	"Male"	"M"	"Black or African American"	"2054-5"	1708	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"48 years"	"48"	"Female"	"F"	"Black or African American"	"2054-5"	1258	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"48 years"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	1893	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"49 years"	"49"	"Female"	"F"	"Black or African American"	"2054-5"	1444	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"North Carolina"	"37"	"49 years"	"49"	"Male"	"M"	"Black or African American"	"2054-5"	1966	Not Applicable	Not Applicable
