"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"25 years"	"25"	"Female"	"F"	"White"	"2106-3"	426	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"25 years"	"25"	"Male"	"M"	"White"	"2106-3"	1199	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"26 years"	"26"	"Female"	"F"	"White"	"2106-3"	432	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"26 years"	"26"	"Male"	"M"	"White"	"2106-3"	1166	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"27 years"	"27"	"Female"	"F"	"White"	"2106-3"	479	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"27 years"	"27"	"Male"	"M"	"White"	"2106-3"	1182	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"28 years"	"28"	"Female"	"F"	"White"	"2106-3"	519	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"28 years"	"28"	"Male"	"M"	"White"	"2106-3"	1171	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"29 years"	"29"	"Female"	"F"	"White"	"2106-3"	563	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"29 years"	"29"	"Male"	"M"	"White"	"2106-3"	1215	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"30 years"	"30"	"Female"	"F"	"White"	"2106-3"	596	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"30 years"	"30"	"Male"	"M"	"White"	"2106-3"	1207	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"31 years"	"31"	"Female"	"F"	"White"	"2106-3"	608	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"31 years"	"31"	"Male"	"M"	"White"	"2106-3"	1306	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"32 years"	"32"	"Female"	"F"	"White"	"2106-3"	616	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"32 years"	"32"	"Male"	"M"	"White"	"2106-3"	1282	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"33 years"	"33"	"Female"	"F"	"White"	"2106-3"	637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"33 years"	"33"	"Male"	"M"	"White"	"2106-3"	1337	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"34 years"	"34"	"Female"	"F"	"White"	"2106-3"	714	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"34 years"	"34"	"Male"	"M"	"White"	"2106-3"	1362	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"35 years"	"35"	"Female"	"F"	"White"	"2106-3"	841	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"35 years"	"35"	"Male"	"M"	"White"	"2106-3"	1461	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"36 years"	"36"	"Female"	"F"	"White"	"2106-3"	867	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"36 years"	"36"	"Male"	"M"	"White"	"2106-3"	1469	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"37 years"	"37"	"Female"	"F"	"White"	"2106-3"	941	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"37 years"	"37"	"Male"	"M"	"White"	"2106-3"	1636	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"38 years"	"38"	"Female"	"F"	"White"	"2106-3"	1026	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"38 years"	"38"	"Male"	"M"	"White"	"2106-3"	1767	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"39 years"	"39"	"Female"	"F"	"White"	"2106-3"	1115	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"39 years"	"39"	"Male"	"M"	"White"	"2106-3"	1872	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"40 years"	"40"	"Female"	"F"	"White"	"2106-3"	1181	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"40 years"	"40"	"Male"	"M"	"White"	"2106-3"	2034	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"41 years"	"41"	"Female"	"F"	"White"	"2106-3"	1406	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"41 years"	"41"	"Male"	"M"	"White"	"2106-3"	2235	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"42 years"	"42"	"Female"	"F"	"White"	"2106-3"	1556	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"42 years"	"42"	"Male"	"M"	"White"	"2106-3"	2445	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"43 years"	"43"	"Female"	"F"	"White"	"2106-3"	1680	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"43 years"	"43"	"Male"	"M"	"White"	"2106-3"	2674	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"44 years"	"44"	"Female"	"F"	"White"	"2106-3"	1754	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"44 years"	"44"	"Male"	"M"	"White"	"2106-3"	2919	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"45 years"	"45"	"Female"	"F"	"White"	"2106-3"	1941	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"45 years"	"45"	"Male"	"M"	"White"	"2106-3"	3332	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"46 years"	"46"	"Female"	"F"	"White"	"2106-3"	2238	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"46 years"	"46"	"Male"	"M"	"White"	"2106-3"	3563	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"47 years"	"47"	"Female"	"F"	"White"	"2106-3"	2241	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"47 years"	"47"	"Male"	"M"	"White"	"2106-3"	3786	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"48 years"	"48"	"Female"	"F"	"White"	"2106-3"	2450	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"48 years"	"48"	"Male"	"M"	"White"	"2106-3"	3968	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"49 years"	"49"	"Female"	"F"	"White"	"2106-3"	2742	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"49 years"	"49"	"Male"	"M"	"White"	"2106-3"	4396	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"50 years"	"50"	"Female"	"F"	"White"	"2106-3"	2912	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"50 years"	"50"	"Male"	"M"	"White"	"2106-3"	4762	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"51 years"	"51"	"Female"	"F"	"White"	"2106-3"	3045	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"51 years"	"51"	"Male"	"M"	"White"	"2106-3"	4991	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"52 years"	"52"	"Female"	"F"	"White"	"2106-3"	3395	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"52 years"	"52"	"Male"	"M"	"White"	"2106-3"	5636	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"53 years"	"53"	"Female"	"F"	"White"	"2106-3"	3719	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"53 years"	"53"	"Male"	"M"	"White"	"2106-3"	5913	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"54 years"	"54"	"Female"	"F"	"White"	"2106-3"	3978	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"54 years"	"54"	"Male"	"M"	"White"	"2106-3"	6248	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"55 years"	"55"	"Female"	"F"	"White"	"2106-3"	4027	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"55 years"	"55"	"Male"	"M"	"White"	"2106-3"	6832	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"56 years"	"56"	"Female"	"F"	"White"	"2106-3"	4481	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"56 years"	"56"	"Male"	"M"	"White"	"2106-3"	7080	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"57 years"	"57"	"Female"	"F"	"White"	"2106-3"	4587	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"57 years"	"57"	"Male"	"M"	"White"	"2106-3"	7447	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"58 years"	"58"	"Female"	"F"	"White"	"2106-3"	4834	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"58 years"	"58"	"Male"	"M"	"White"	"2106-3"	7651	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"59 years"	"59"	"Female"	"F"	"White"	"2106-3"	5011	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"59 years"	"59"	"Male"	"M"	"White"	"2106-3"	7977	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"60 years"	"60"	"Female"	"F"	"White"	"2106-3"	5270	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"60 years"	"60"	"Male"	"M"	"White"	"2106-3"	8408	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"61 years"	"61"	"Female"	"F"	"White"	"2106-3"	5510	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"61 years"	"61"	"Male"	"M"	"White"	"2106-3"	8643	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"62 years"	"62"	"Female"	"F"	"White"	"2106-3"	5816	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"62 years"	"62"	"Male"	"M"	"White"	"2106-3"	9069	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"63 years"	"63"	"Female"	"F"	"White"	"2106-3"	6190	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"63 years"	"63"	"Male"	"M"	"White"	"2106-3"	9184	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"64 years"	"64"	"Female"	"F"	"White"	"2106-3"	6442	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"64 years"	"64"	"Male"	"M"	"White"	"2106-3"	9463	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"65 years"	"65"	"Female"	"F"	"White"	"2106-3"	6676	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"65 years"	"65"	"Male"	"M"	"White"	"2106-3"	9873	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"66 years"	"66"	"Female"	"F"	"White"	"2106-3"	6859	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"66 years"	"66"	"Male"	"M"	"White"	"2106-3"	10175	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"67 years"	"67"	"Female"	"F"	"White"	"2106-3"	7272	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"67 years"	"67"	"Male"	"M"	"White"	"2106-3"	10475	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"68 years"	"68"	"Female"	"F"	"White"	"2106-3"	7631	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"68 years"	"68"	"Male"	"M"	"White"	"2106-3"	10637	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"69 years"	"69"	"Female"	"F"	"White"	"2106-3"	7921	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"69 years"	"69"	"Male"	"M"	"White"	"2106-3"	10996	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"70 years"	"70"	"Female"	"F"	"White"	"2106-3"	8470	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"70 years"	"70"	"Male"	"M"	"White"	"2106-3"	11412	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"71 years"	"71"	"Female"	"F"	"White"	"2106-3"	8955	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"71 years"	"71"	"Male"	"M"	"White"	"2106-3"	11589	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"72 years"	"72"	"Female"	"F"	"White"	"2106-3"	9272	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"72 years"	"72"	"Male"	"M"	"White"	"2106-3"	11860	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"73 years"	"73"	"Female"	"F"	"White"	"2106-3"	9800	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"73 years"	"73"	"Male"	"M"	"White"	"2106-3"	12215	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"74 years"	"74"	"Female"	"F"	"White"	"2106-3"	10290	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"74 years"	"74"	"Male"	"M"	"White"	"2106-3"	12661	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"75 years"	"75"	"Female"	"F"	"White"	"2106-3"	10865	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"75 years"	"75"	"Male"	"M"	"White"	"2106-3"	12611	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"76 years"	"76"	"Female"	"F"	"White"	"2106-3"	11503	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"76 years"	"76"	"Male"	"M"	"White"	"2106-3"	12986	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"77 years"	"77"	"Female"	"F"	"White"	"2106-3"	12114	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"77 years"	"77"	"Male"	"M"	"White"	"2106-3"	13050	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"78 years"	"78"	"Female"	"F"	"White"	"2106-3"	12716	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"78 years"	"78"	"Male"	"M"	"White"	"2106-3"	13139	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"79 years"	"79"	"Female"	"F"	"White"	"2106-3"	13727	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"79 years"	"79"	"Male"	"M"	"White"	"2106-3"	13343	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"80 years"	"80"	"Female"	"F"	"White"	"2106-3"	14205	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"80 years"	"80"	"Male"	"M"	"White"	"2106-3"	13786	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"81 years"	"81"	"Female"	"F"	"White"	"2106-3"	15022	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"81 years"	"81"	"Male"	"M"	"White"	"2106-3"	13756	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"82 years"	"82"	"Female"	"F"	"White"	"2106-3"	15812	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"82 years"	"82"	"Male"	"M"	"White"	"2106-3"	13296	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"83 years"	"83"	"Female"	"F"	"White"	"2106-3"	16600	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"83 years"	"83"	"Male"	"M"	"White"	"2106-3"	13268	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"84 years"	"84"	"Female"	"F"	"White"	"2106-3"	16947	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"84 years"	"84"	"Male"	"M"	"White"	"2106-3"	12702	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"85 years"	"85"	"Female"	"F"	"White"	"2106-3"	17314	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"85 years"	"85"	"Male"	"M"	"White"	"2106-3"	12179	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"86 years"	"86"	"Female"	"F"	"White"	"2106-3"	17293	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"86 years"	"86"	"Male"	"M"	"White"	"2106-3"	11688	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"87 years"	"87"	"Female"	"F"	"White"	"2106-3"	17280	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"87 years"	"87"	"Male"	"M"	"White"	"2106-3"	10863	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"88 years"	"88"	"Female"	"F"	"White"	"2106-3"	17330	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"88 years"	"88"	"Male"	"M"	"White"	"2106-3"	9979	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"89 years"	"89"	"Female"	"F"	"White"	"2106-3"	16570	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"89 years"	"89"	"Male"	"M"	"White"	"2106-3"	8833	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"90 years"	"90"	"Female"	"F"	"White"	"2106-3"	15968	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"90 years"	"90"	"Male"	"M"	"White"	"2106-3"	7855	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"91 years"	"91"	"Female"	"F"	"White"	"2106-3"	14662	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"91 years"	"91"	"Male"	"M"	"White"	"2106-3"	6729	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"92 years"	"92"	"Female"	"F"	"White"	"2106-3"	13061	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"92 years"	"92"	"Male"	"M"	"White"	"2106-3"	5607	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"93 years"	"93"	"Female"	"F"	"White"	"2106-3"	11568	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"93 years"	"93"	"Male"	"M"	"White"	"2106-3"	4661	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"94 years"	"94"	"Female"	"F"	"White"	"2106-3"	10148	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"94 years"	"94"	"Male"	"M"	"White"	"2106-3"	3621	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"95 years"	"95"	"Female"	"F"	"White"	"2106-3"	8301	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"95 years"	"95"	"Male"	"M"	"White"	"2106-3"	2682	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"96 years"	"96"	"Female"	"F"	"White"	"2106-3"	6656	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"96 years"	"96"	"Male"	"M"	"White"	"2106-3"	1964	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"97 years"	"97"	"Female"	"F"	"White"	"2106-3"	5052	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"97 years"	"97"	"Male"	"M"	"White"	"2106-3"	1284	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"98 years"	"98"	"Female"	"F"	"White"	"2106-3"	3857	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"98 years"	"98"	"Male"	"M"	"White"	"2106-3"	934	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"99 years"	"99"	"Female"	"F"	"White"	"2106-3"	2765	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"99 years"	"99"	"Male"	"M"	"White"	"2106-3"	614	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"100+ years"	"100"	"Female"	"F"	"White"	"2106-3"	5337	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Georgia"	"13"	"100+ years"	"100"	"Male"	"M"	"White"	"2106-3"	897	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"1 year"	"1"	"Female"	"F"	"White"	"2106-3"	121	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"1 year"	"1"	"Male"	"M"	"White"	"2106-3"	174	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"2 years"	"2"	"Female"	"F"	"White"	"2106-3"	75	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"2 years"	"2"	"Male"	"M"	"White"	"2106-3"	117	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"3 years"	"3"	"Female"	"F"	"White"	"2106-3"	64	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"3 years"	"3"	"Male"	"M"	"White"	"2106-3"	90	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"4 years"	"4"	"Female"	"F"	"White"	"2106-3"	50	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"4 years"	"4"	"Male"	"M"	"White"	"2106-3"	61	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"5 years"	"5"	"Female"	"F"	"White"	"2106-3"	32	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"5 years"	"5"	"Male"	"M"	"White"	"2106-3"	52	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"6 years"	"6"	"Female"	"F"	"White"	"2106-3"	33	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"6 years"	"6"	"Male"	"M"	"White"	"2106-3"	57	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"7 years"	"7"	"Female"	"F"	"White"	"2106-3"	37	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"7 years"	"7"	"Male"	"M"	"White"	"2106-3"	52	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"8 years"	"8"	"Female"	"F"	"White"	"2106-3"	35	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"8 years"	"8"	"Male"	"M"	"White"	"2106-3"	48	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"9 years"	"9"	"Female"	"F"	"White"	"2106-3"	47	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"9 years"	"9"	"Male"	"M"	"White"	"2106-3"	54	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"10 years"	"10"	"Female"	"F"	"White"	"2106-3"	39	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"10 years"	"10"	"Male"	"M"	"White"	"2106-3"	49	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"11 years"	"11"	"Female"	"F"	"White"	"2106-3"	29	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"11 years"	"11"	"Male"	"M"	"White"	"2106-3"	44	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"12 years"	"12"	"Female"	"F"	"White"	"2106-3"	46	Not Applicable	Not Applicable
	"Census Region 3: South"	"CENS-R3"	"Maryland"	"24"	"12 years"	"12"	"Male"	"M"	"White"	"2106-3"	72	Not Applicable	Not Applicable
